,A.1 External Costs,A.1_Expected Number of Deaths,A.1_Expected Annual Damage,A.2 External Costs,A.2_Expected Number of Deaths,A.2_Expected Annual Damage,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
795,0,1.7549460714093117,3024349580.836336,0,0.0014898149392787,1810224.1657665656,132,108.348547052808,1.5,0.291080994488016,61.8229384332307,10.0,0.5797468283036656,279.728187949305,10.0,0.1295076520828549,181.2036564645331,1.0,0.1730119996583643,52.05767724002133,10.0,0.089915330906338,1.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1795,base case no policy,dikesnet
796,0,0.9246235982797412,1302510875.233467,0,0.0219507453866717,22755818.54717498,13,143.64975129746756,1.5,0.3696555198126878,108.50782689597294,1.0,0.3952632320950403,225.68515211184888,1.0,0.2015525297900682,147.15959887570793,1.0,0.3764680560117959,288.2585592082529,1.5,0.2737570427224067,4.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1796,base case no policy,dikesnet
797,0,1.7313458972538598,2407653703.2009325,0,0.0263056006716744,26604355.94921118,21,144.67190618888307,1.0,0.1971730868155944,104.7366175824372,10.0,0.3169993590816082,333.4818461438984,10.0,0.2881831737159652,50.01567774432692,10.0,0.699018974381513,188.68341141573123,1.5,0.1713915424098766,4.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1797,base case no policy,dikesnet
798,0,0.1825140080391914,188868432.57800487,0,0.1596816186440784,125958318.7599665,54,43.08775800575005,1.0,0.4784560195279761,74.263981279944,1.0,0.2629740150238538,313.0025347082828,1.0,0.5806152889009918,238.315915215855,10.0,0.2529072670650363,287.98876779293425,1.5,0.9009998444663836,3.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798,base case no policy,dikesnet
799,0,0.5869991964961978,707325229.9290957,0,0.028749395987751,25262451.300484374,83,81.64537020003962,1.0,0.4157288433576824,38.67998051266684,1.0,0.5261398976876328,130.12109699057058,1.5,0.4711139812982835,73.25046227543052,10.0,0.6492046159008542,60.055867952984485,10.0,0.901414014605444,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1799,base case no policy,dikesnet
800,0,1.5686891469728992,2449029743.588146,0,0.0867651627991028,100620576.06404528,93,126.15002838930548,10.0,0.3452108173479513,337.4763336711029,1.0,0.2446447327746482,268.5794244064074,10.0,0.8928539633151285,90.85652046426073,1.0,0.8754314079279494,199.0929907392153,1.0,0.1173540841715867,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,base case no policy,dikesnet
801,0,0.0,0.0,0,0.018143538259464,17444544.134628445,54,261.6411514946185,1.5,0.8190956982851926,179.19043448737247,1.0,0.8406474657831574,162.92119530042353,1.5,0.1650230446479552,278.9045638959324,1.5,0.939511766914908,147.78965149487243,1.5,0.0135472675265429,3.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1801,base case no policy,dikesnet
802,0,0.075405178595067,141860858.1717229,0,0.103623084211541,149409134.29835606,130,247.00172974780344,1.0,0.5889849400228672,331.48033647517536,10.0,0.3763266102484722,204.230794918507,10.0,0.9627982897374572,98.04154801002312,1.0,0.3771599527224282,297.3021068833957,10.0,0.9749980364625184,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1802,base case no policy,dikesnet
803,0,1.781675323466398,2274500317.128352,0,0.0,0.0,131,314.6109317183524,1.0,0.2509754666294366,184.2354189818804,1.5,0.190021030114499,57.62242689382514,1.5,0.55558802769545,203.00964899425333,1.0,0.3887498718055397,54.97951031169596,10.0,0.8540939992711433,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1803,base case no policy,dikesnet
804,0,0.5393061168084214,783610552.5740247,0,0.0028591721112216,3123771.2887466354,98,283.487635014895,10.0,0.4221382682788144,280.34077385274844,1.0,0.4092757787778934,255.4292830104933,1.5,0.0429356113465774,70.45575354965774,10.0,0.3652140903725253,247.59819154743056,1.5,0.4098085940020596,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1804,base case no policy,dikesnet
805,0,0.0537076281531778,71984461.67262785,0,0.7769712664124114,877093621.0464333,108,341.63748559217936,1.0,0.6208901993507733,36.16939450283619,1.0,0.0510523946169341,301.68367965933464,1.0,0.2501543083182775,219.58036982442692,1.5,0.4580023421436091,145.94912680536856,1.0,0.0920580260872975,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1805,base case no policy,dikesnet
806,0,1.7496748314937078,3102815201.8437314,0,0.7321000241171265,1022156328.678644,46,39.83224993001304,1.0,0.0449397991251528,76.29591027040524,1.5,0.0256879536745423,234.1398245565508,10.0,0.5185721831259422,238.50918308968545,1.0,0.0153348883348925,175.34280640306892,1.0,0.5371438978497228,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1806,base case no policy,dikesnet
807,0,1.7807582645697986,2595459686.1640573,0,0.0441938670417494,49442660.78831032,110,198.13549023802648,10.0,0.1176184676308313,343.9024402323081,1.5,0.1368457521122434,193.502773139246,1.5,0.0083914857413753,203.5116732146031,1.0,0.2451310284873286,105.91681895423557,1.0,0.1857820275469687,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1807,base case no policy,dikesnet
808,0,1.758802316849118,2196186977.619941,0,0.1812629177485115,171810816.1744882,86,105.54305599117204,1.0,0.1460187202705608,133.8785515084581,10.0,0.1133373222780731,142.62956310204004,1.5,0.4126268368044131,200.9095236790406,10.0,0.8967179538443161,147.65025068564228,1.5,0.2800660233414775,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1808,base case no policy,dikesnet
809,0,0.0143696770510271,17995835.501383383,0,0.4258358347113082,436677800.9264295,39,139.48256471572233,10.0,0.7580971058405862,43.12437582729467,1.0,0.1414771811144458,253.49798419369407,1.5,0.6026639057766112,182.3986948736302,10.0,0.3493500285014228,317.1805684173649,1.0,0.8561274055036082,2.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1809,base case no policy,dikesnet
810,0,0.2433634178080248,330217818.0430722,0,0.1157186670693953,118937247.5223884,11,170.076820382365,1.5,0.4716027677475687,203.32911129466805,1.0,0.3895919874764831,101.15172775124928,1.0,0.5297580429186874,100.520985695598,1.5,0.3245977698350765,162.51775070883076,10.0,0.5709064676308687,3.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1810,base case no policy,dikesnet
811,0,0.0,0.0,0,0.0215414268870255,21719619.12912005,18,295.7367066806969,10.0,0.9397112684916256,63.23919890219626,10.0,0.8459228365857928,156.79974707782924,1.5,0.0012274492022051,168.0128262264426,1.5,0.4710857074349489,35.83566401218126,1.0,0.6767678609256659,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1811,base case no policy,dikesnet
812,0,1.7492621801644312,2558768266.4518986,0,0.0,0.0,63,148.55497097344465,1.5,0.2497743826057845,244.63824396612463,10.0,0.4765893728469135,324.80558713700214,1.0,0.438989370404777,280.39268812213874,1.5,0.2531443254262537,157.66894398450992,10.0,0.0158296656079389,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1812,base case no policy,dikesnet
813,0,0.0,0.0,0,0.030526253902668,26694793.67929296,129,120.2438971544928,10.0,0.915104074689836,39.56277470490017,10.0,0.655742547090333,73.36660893541072,1.0,0.1570610986716736,271.17308779273026,1.5,0.2512216994902155,158.93317061356996,1.0,0.6509488693655762,4.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1813,base case no policy,dikesnet
814,0,0.1138163674301423,134798120.3274329,0,0.0785914858915765,70245895.79930803,62,64.86607706381164,1.0,0.5649033230741919,276.0125190048672,10.0,0.5226560375747232,120.32767196551644,1.0,0.9038917104681864,317.16894851673896,1.5,0.5605773398665015,245.53604656131176,10.0,0.5682435996831243,4.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1814,base case no policy,dikesnet
815,0,1.7688784854334063,2128969299.974429,0,0.1359905970735278,123802696.83572584,125,119.88476126421618,1.5,0.1294026111735271,219.1745308801876,1.0,0.1252207811657241,78.83534834391202,1.5,0.435027938848923,200.7485782993208,1.0,0.9638134116422794,290.3849360896966,10.0,0.252631337679595,4.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1815,base case no policy,dikesnet
816,0,0.076432188774425,101293854.90362006,0,0.1596485899772109,164505045.614476,54,278.1143570372317,10.0,0.5553075126189563,160.0178757358704,10.0,0.2662967426735224,113.31862763127909,1.0,0.3696914424051463,292.56643532638526,10.0,0.105601146841843,82.61266996726978,1.0,0.7629629144992458,3.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1816,base case no policy,dikesnet
817,0,1.7688784854334063,3129942807.316453,0,0.0,0.0,125,336.44002845729153,1.0,0.165374145036825,64.32320161277015,1.5,0.4900648025464659,194.35405860238615,10.0,0.3423258678739407,87.24089634171273,10.0,0.8105168931295758,142.04151590797647,1.5,0.1927649981300457,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1817,base case no policy,dikesnet
818,0,1.7802040723671186,2737221295.5630083,0,0.0,0.0,2,320.23717969655365,1.5,0.2603360931535417,131.2073006447069,1.5,0.2558330581127949,99.77659068587356,10.0,0.8046358505503767,265.6200706288393,10.0,0.3935449502512762,266.895465416615,10.0,0.6014674260881461,2.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1818,base case no policy,dikesnet
819,0,1.7607247772703467,2658264145.92684,0,0.0152965102375205,17358603.593248527,29,344.90607666880027,1.0,0.3032412111499646,194.74837265151848,1.0,0.2172064328695402,111.06378743449022,1.5,0.069830242687848,117.1964641389686,1.0,0.8332377239578287,305.3505023063776,1.0,0.0833989372087184,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1819,base case no policy,dikesnet
820,0,0.0299021426549758,27873092.68525004,0,0.0111285118926695,7696576.158987705,38,45.76738186927987,1.0,0.6414236929842257,240.3553717259317,1.0,0.863249287997263,118.2034947726995,1.5,0.1506278657105493,200.13022912596963,1.0,0.5546649998354892,52.672520193667886,10.0,0.1414582986547532,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1820,base case no policy,dikesnet
821,0,0.0769944305050983,85577199.36606278,0,0.5900023365296936,538038210.1381578,120,243.4954668915352,10.0,0.5760709964901273,304.09278645784366,1.0,0.1062586216072551,128.27342593029866,1.0,0.1642519748979243,297.60885247851,1.5,0.151320505646411,258.8772422639639,1.0,0.2747743711805018,2.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1821,base case no policy,dikesnet
822,0,0.0315114893443132,41614482.01771418,0,0.0464395901182172,46166445.42277567,7,334.721039962827,1.0,0.7325392545621255,222.7069824260988,10.0,0.6341677738043412,334.49089062495227,1.0,0.2326872391715715,69.33211448091814,10.0,0.3555329832885034,301.3126071192107,10.0,0.0303545765028086,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1822,base case no policy,dikesnet
823,0,0.0467105888857863,54638594.69978444,0,0.0078909551240064,6742129.481886759,6,226.8109177050901,10.0,0.6420223620391248,275.0771061124902,10.0,0.8852410551426552,254.13079497832084,1.0,0.9846803860269536,244.7837836727818,1.5,0.22075241081701,64.39365449229419,1.5,0.1021701999960976,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1823,base case no policy,dikesnet
824,0,0.9436836509420168,1255059630.7144833,0,0.1558966371208882,153365450.1117614,43,35.82541102501882,10.0,0.3899688725857951,322.20332609915056,1.0,0.2584200344323146,343.0448488087234,10.0,0.4532861477920191,190.32058215430857,1.0,0.5586748036882937,292.8085056473644,1.5,0.5317179111535519,4.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1824,base case no policy,dikesnet
825,0,0.0297897753802704,41830669.71238867,0,0.1184505704194685,129190964.10835874,85,166.49671607068598,1.5,0.6717487536665363,200.387834523287,1.5,0.3804234062492447,111.51002184597208,10.0,0.8880615303173156,340.89420067671387,10.0,0.6648300641869194,123.94727807705084,1.5,0.2892348294058597,2.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1825,base case no policy,dikesnet
826,0,1.7615657320969178,2987575979.075773,0,0.0,0.0,40,158.36888322728723,10.0,0.1936586609498901,50.03760754640932,10.0,0.8151691223548408,337.12082807333246,1.5,0.9463963779492284,109.67057509436763,1.5,0.3296387385714053,197.32808780573745,1.0,0.3947481540013088,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1826,base case no policy,dikesnet
827,0,0.1870277173952392,270374938.03211915,0,0.0,0.0,78,303.32681455862536,1.5,0.5031877065675308,256.93525058914577,1.0,0.8492951001129475,348.1529415755961,10.0,0.9175281320414184,330.3161202676864,10.0,0.4052391789610607,102.5072727078778,1.5,0.7913839388962313,4.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1827,base case no policy,dikesnet
828,0,0.648744932312961,854747126.0672917,0,0.0,0.0,114,190.1880581941097,10.0,0.4052165275448281,180.28296273760205,1.5,0.8372737504817372,273.62602707406893,10.0,0.2785861004211006,167.02250002518807,1.0,0.7314573424574646,63.976819660767,10.0,0.5155439060255838,4.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1828,base case no policy,dikesnet
829,0,1.749340361463732,2699293072.5998945,0,0.1117604055135764,138684564.8250992,84,204.91895165050693,10.0,0.2111364690145843,325.638692855422,10.0,0.0445432188142701,266.0245657240328,1.0,0.5384668823995257,283.9156054755899,1.0,0.4568315907180352,221.8012422891501,1.0,0.8289320153442656,2.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1829,base case no policy,dikesnet
830,0,0.0304836715330518,43384952.38187274,0,0.0309831842780253,32941901.92801501,107,251.10956902117536,1.5,0.6586190440501893,195.2189499833959,1.0,0.7515286692766345,155.0041024448347,1.0,0.9151998042548276,298.247464967816,10.0,0.1665043527851663,178.06452025449877,1.5,0.4320709790309958,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1830,base case no policy,dikesnet
831,0,0.0484267194222294,48371905.25895648,0,0.1205711768992589,93033801.4740098,110,53.59924277707634,10.0,0.6490942777974718,291.7142023530132,10.0,0.3994990892551422,119.10221332678832,1.0,0.8391237816613232,308.46180039006833,10.0,0.6703051066815062,245.69050732439632,1.5,0.8998629800217992,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1831,base case no policy,dikesnet
832,0,0.1407060992585669,178113545.8232625,0,0.0,0.0,90,178.48751502407876,10.0,0.5091641547821679,268.63616050742155,1.0,0.9366453651250408,329.3798199653151,10.0,0.6440742862311816,220.90223707312583,1.5,0.6697868353957802,180.81833481832587,1.5,0.4642771457513324,2.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1832,base case no policy,dikesnet
833,0,0.9346607926738404,1577151119.460667,0,0.0,0.0,47,291.8970578392088,10.0,0.3775393209251055,307.6913556496059,10.0,0.7224086985014277,207.5517781185795,1.0,0.141476256992805,329.43198039131204,1.5,0.3955282971395121,30.77422430014349,1.0,0.0722508870830162,1.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,base case no policy,dikesnet
834,0,0.0,0.0,0,0.0312363757262305,39631528.10972264,46,346.8700609750757,1.5,0.9173381000981612,252.6252220846868,10.0,0.7831699775027845,195.1525550783914,1.0,0.8504853229070172,142.91695634851374,1.5,0.4283946912871933,311.54366808922,1.5,0.2057662575274081,1.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1834,base case no policy,dikesnet
835,0,1.7098641725165555,2779695825.74987,0,0.0,0.0,66,327.25921918527763,1.0,0.1730282851412552,77.49134576555045,10.0,0.5251499770117096,165.85556482493604,10.0,0.2454480903497843,66.3502685264288,10.0,0.0561590651516349,154.36730444945346,10.0,0.6847279714975798,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835,base case no policy,dikesnet
836,0,1.7499448284015793,2513937258.8364286,0,0.0,0.0,124,125.49764793532692,1.0,0.0492869818714815,83.83722512724601,10.0,0.9013845843762176,213.12828571951985,1.0,0.7960847760985438,71.46286104859148,10.0,0.5817422886735834,114.11876679678792,1.0,0.3890207861058868,3.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1836,base case no policy,dikesnet
837,0,0.0300438817360601,47089741.10255379,0,0.045525645143417,53872027.92090069,113,104.5688299482101,1.5,0.7041725852371334,73.101527740665,1.0,0.5889764888871054,236.21772324098885,1.0,0.3783892654013153,90.51941388719356,10.0,0.5619464321149265,173.8961044250133,1.0,0.8430877370476138,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1837,base case no policy,dikesnet
838,0,0.3727485219293568,546784888.5060133,0,0.0,0.0,60,135.58120833483594,10.0,0.4490781066562763,82.88878277636086,1.0,0.6701815333105274,270.6705741806814,1.5,0.2238745587746098,183.20344106686449,1.0,0.9504787346459924,122.61278244165602,10.0,0.8427725701049683,4.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1838,base case no policy,dikesnet
839,0,0.9493094228050052,1117256635.8647728,0,0.0,0.0,83,233.81764660292367,1.5,0.3789318379615388,114.773036874845,1.0,0.9536025638545216,107.63929070096096,1.0,0.8615132858908023,326.6162230416959,1.0,0.0863644276008773,48.718261028859054,1.5,0.637567432105067,2.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1839,base case no policy,dikesnet
840,0,1.763322741083592,2716481091.6468687,0,0.0,0.0,72,138.2004018486078,1.5,0.1051470948161771,215.3218960720029,1.5,0.68883336857232,250.33131042193253,1.0,0.2485272202962383,57.46245200079203,1.0,0.1067011578935918,88.84298669080482,1.0,0.3864231613046342,1.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1840,base case no policy,dikesnet
841,0,1.5760436517176677,2417368129.773031,0,0.066380510140144,76030893.44877674,114,130.7705066950807,10.0,0.3473979173489765,79.6818015777713,1.0,0.211120027621107,125.08219365100004,1.5,0.7812167966171177,121.3536166303396,10.0,0.073603307067951,139.82112070791726,10.0,0.4186068149713028,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1841,base case no policy,dikesnet
842,0,0.0796266956378044,112628724.53338017,0,0.1634752330988661,179227966.23239195,67,35.729669192090505,1.5,0.6027044946607549,312.22003150226345,1.5,0.2936540436466701,242.65270586563696,1.5,0.1248883971467523,64.15294017101792,10.0,0.3001517727818512,293.700307341988,10.0,0.4769249584688759,2.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1842,base case no policy,dikesnet
843,0,1.7726492294261955,2727939842.7070675,0,0.1698475242235351,205733203.6288623,3,282.5323005756545,10.0,0.3276800945110953,179.11905113973856,1.0,0.0934332603313015,173.1647283903608,10.0,0.4837172683449064,48.917085980089325,1.0,0.540986637029408,189.70709081686604,1.0,0.2788415431428522,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1843,base case no policy,dikesnet
844,0,0.216824688700499,363062418.2306533,0,0.003283620158694,4015496.922390251,79,307.3653326541352,10.0,0.468620442617955,301.9614385875885,1.5,0.6830087507497852,187.3721939829596,10.0,0.0749243921915684,145.00426574168364,1.0,0.4467953241203645,126.50955272760926,1.0,0.9146763465696774,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1844,base case no policy,dikesnet
845,0,1.7743163650032283,2541824806.548256,0,0.0,0.0,105,284.86659170073494,10.0,0.2811706664080597,95.95704241641404,1.0,0.9546194025144806,307.7895777995336,10.0,0.0158853891969387,235.02533392609772,10.0,0.8464317269686114,215.63496853799035,1.0,0.0750696775773868,1.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1845,base case no policy,dikesnet
846,0,1.757096214308997,2062716102.047317,0,0.066254758821502,57816311.89869805,32,129.95536111346584,1.5,0.0726442357169482,64.56003142033035,1.0,0.1802595310009086,185.1868344337757,1.5,0.967540112883002,248.24695658992272,1.5,0.9522573193683554,204.30362660727133,1.5,0.6358418599738626,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1846,base case no policy,dikesnet
847,0,0.0293123714567148,33423589.71095191,0,0.0,0.0,75,242.53188273079925,1.0,0.6771550222518142,137.0401030940243,10.0,0.9977331196242156,132.59384461386787,1.0,0.6688000269667417,304.82969161396653,1.5,0.3522831503648192,197.37093845601527,1.0,0.4366849886551615,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1847,base case no policy,dikesnet
848,0,0.0,0.0,0,0.0315788697082317,23322109.72641192,25,37.3961435916692,1.5,0.8826155161172795,332.20216428704794,10.0,0.749221148231149,240.75612093345,10.0,0.0213844701951877,188.5995654517488,1.0,0.933699295472292,309.06526694831183,1.0,0.2910020480020092,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1848,base case no policy,dikesnet
849,0,0.0314862728269593,50418293.00657058,0,0.1204282957307828,149896129.84502846,99,37.16343590335167,10.0,0.7052853337893912,122.79456380965756,10.0,0.40521964121041,182.12601277930588,10.0,0.4103530851620867,298.7240917170621,10.0,0.9495654269158988,315.5115290169049,1.0,0.7084276902223,1.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1849,base case no policy,dikesnet
850,0,0.1129531950958754,126091222.953543,0,0.1179687434153174,100872114.67298906,40,305.9919202866797,10.0,0.5463440692404404,125.1152359388598,10.0,0.3799805863286658,218.51131667685763,1.5,0.4809017122028208,218.4922242728013,1.5,0.3992605344938337,133.279359701676,1.0,0.3463973404763306,4.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1850,base case no policy,dikesnet
851,0,0.0048178791088364,6995738.465637857,0,0.0945759163498286,107150131.38823894,55,42.69443769618415,10.0,0.7825058207100734,282.68708982319083,1.5,0.4148162424537488,131.52903910102128,1.5,0.3997105675824157,139.43475977019938,1.5,0.7909255907469512,249.78007749649743,1.5,0.0634243219527789,1.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1851,base case no policy,dikesnet
